inventory_id,film_id,store_id,last_update
608,132.0,1.0,2006-02-15 10:09:17
609,132.0,1.0,2006-02-15 10:09:17
610,132.0,2.0,2006-02-15 10:09:17
611,132.0,2.0,2006-02-15 10:09:17
612,133.0,1.0,2006-02-15 10:09:17
613,133.0,1.0,2006-02-15 10:09:17
614,133.0,2.0,2006-02-15 10:09:17
615,133.0,2.0,2006-02-15 10:09:17
616,134.0,2.0,2006-02-15 10:09:17
617,134.0,2.0,2006-02-15 10:09:17
618,134.0,2.0,2006-02-15 10:09:17
619,135.0,1.0,2006-02-15 10:09:17
620,135.0,1.0,2006-02-15 10:09:17
621,135.0,1.0,2006-02-15 10:09:17
622,135.0,2.0,2006-02-15 10:09:17
623,135.0,2.0,2006-02-15 10:09:17
624,135.0,2.0,2006-02-15 10:09:17
625,135.0,2.0,2006-02-15 10:09:17
626,136.0,1.0,2006-02-15 10:09:17
627,136.0,1.0,2006-02-15 10:09:17
628,136.0,1.0,2006-02-15 10:09:17
629,137.0,2.0,2006-02-15 10:09:17
630,137.0,2.0,2006-02-15 10:09:17
631,137.0,2.0,2006-02-15 10:09:17
632,137.0,2.0,2006-02-15 10:09:17
633,138.0,1.0,2006-02-15 10:09:17
634,138.0,1.0,2006-02-15 10:09:17
635,138.0,2.0,2006-02-15 10:09:17
636,138.0,2.0,2006-02-15 10:09:17
637,138.0,2.0,2006-02-15 10:09:17
638,139.0,1.0,2006-02-15 10:09:17
639,139.0,1.0,2006-02-15 10:09:17
640,139.0,1.0,2006-02-15 10:09:17
641,139.0,1.0,2006-02-15 10:09:17
642,139.0,2.0,2006-02-15 10:09:17
643,139.0,2.0,2006-02-15 10:09:17
644,140.0,1.0,2006-02-15 10:09:17
645,140.0,1.0,2006-02-15 10:09:17
646,140.0,2.0,2006-02-15 10:09:17
647,140.0,2.0,2006-02-15 10:09:17
648,140.0,2.0,2006-02-15 10:09:17
649,141.0,1.0,2006-02-15 10:09:17
650,141.0,1.0,2006-02-15 10:09:17
651,141.0,1.0,2006-02-15 10:09:17
652,141.0,2.0,2006-02-15 10:09:17
653,141.0,2.0,2006-02-15 10:09:17
654,142.0,1.0,2006-02-15 10:09:17
655,142.0,1.0,2006-02-15 10:09:17
656,142.0,1.0,2006-02-15 10:09:17
657,142.0,2.0,2006-02-15 10:09:17
658,142.0,2.0,2006-02-15 10:09:17
659,143.0,1.0,2006-02-15 10:09:17
660,143.0,1.0,2006-02-15 10:09:17
661,143.0,1.0,2006-02-15 10:09:17
662,143.0,1.0,2006-02-15 10:09:17
663,143.0,2.0,2006-02-15 10:09:17
664,143.0,2.0,2006-02-15 10:09:17
665,143.0,2.0,2006-02-15 10:09:17
666,145.0,2.0,2006-02-15 10:09:17
667,145.0,2.0,2006-02-15 10:09:17
668,145.0,2.0,2006-02-15 10:09:17
669,146.0,1.0,2006-02-15 10:09:17
670,146.0,1.0,2006-02-15 10:09:17
671,146.0,1.0,2006-02-15 10:09:17
672,147.0,1.0,2006-02-15 10:09:17
673,147.0,1.0,2006-02-15 10:09:17
674,147.0,1.0,2006-02-15 10:09:17
675,147.0,2.0,2006-02-15 10:09:17
676,147.0,2.0,2006-02-15 10:09:17
677,147.0,2.0,2006-02-15 10:09:17
678,149.0,1.0,2006-02-15 10:09:17
679,149.0,1.0,2006-02-15 10:09:17
680,149.0,1.0,2006-02-15 10:09:17
681,149.0,2.0,2006-02-15 10:09:17
682,149.0,2.0,2006-02-15 10:09:17
683,149.0,2.0,2006-02-15 10:09:17
684,150.0,1.0,2006-02-15 10:09:17
685,150.0,1.0,2006-02-15 10:09:17
686,150.0,2.0,2006-02-15 10:09:17
687,150.0,2.0,2006-02-15 10:09:17
688,150.0,2.0,2006-02-15 10:09:17
689,150.0,2.0,2006-02-15 10:09:17
690,151.0,1.0,2006-02-15 10:09:17
691,151.0,1.0,2006-02-15 10:09:17
692,151.0,2.0,2006-02-15 10:09:17
693,151.0,2.0,2006-02-15 10:09:17
694,152.0,1.0,2006-02-15 10:09:17
695,152.0,1.0,2006-02-15 10:09:17
696,152.0,1.0,2006-02-15 10:09:17
697,152.0,1.0,2006-02-15 10:09:17
698,153.0,1.0,2006-02-15 10:09:17
699,153.0,1.0,2006-02-15 10:09:17
700,153.0,1.0,2006-02-15 10:09:17
701,153.0,1.0,2006-02-15 10:09:17
702,154.0,1.0,2006-02-15 10:09:17
703,154.0,1.0,2006-02-15 10:09:17
704,154.0,1.0,2006-02-15 10:09:17
705,154.0,2.0,2006-02-15 10:09:17
706,154.0,2.0,2006-02-15 10:09:17
707,154.0,2.0,2006-02-15 10:09:17
708,154.0,2.0,2006-02-15 10:09:17
709,155.0,1.0,2006-02-15 10:09:17
710,155.0,1.0,2006-02-15 10:09:17
711,155.0,2.0,2006-02-15 10:09:17
712,155.0,2.0,2006-02-15 10:09:17
713,155.0,2.0,2006-02-15 10:09:17
714,156.0,2.0,2006-02-15 10:09:17
715,156.0,2.0,2006-02-15 10:09:17
716,157.0,2.0,2006-02-15 10:09:17
717,157.0,2.0,2006-02-15 10:09:17
718,157.0,2.0,2006-02-15 10:09:17
719,158.0,1.0,2006-02-15 10:09:17
720,158.0,1.0,2006-02-15 10:09:17
721,158.0,2.0,2006-02-15 10:09:17
722,158.0,2.0,2006-02-15 10:09:17
723,158.0,2.0,2006-02-15 10:09:17
724,159.0,1.0,2006-02-15 10:09:17
725,159.0,1.0,2006-02-15 10:09:17
726,159.0,1.0,2006-02-15 10:09:17
727,159.0,1.0,2006-02-15 10:09:17
728,159.0,2.0,2006-02-15 10:09:17
729,159.0,2.0,2006-02-15 10:09:17
730,159.0,2.0,2006-02-15 10:09:17
731,160.0,1.0,2006-02-15 10:09:17
732,160.0,1.0,2006-02-15 10:09:17
733,160.0,2.0,2006-02-15 10:09:17
734,160.0,2.0,2006-02-15 10:09:17
735,160.0,2.0,2006-02-15 10:09:17
736,161.0,1.0,2006-02-15 10:09:17
737,161.0,1.0,2006-02-15 10:09:17
738,162.0,1.0,2006-02-15 10:09:17
739,162.0,1.0,2006-02-15 10:09:17
740,162.0,1.0,2006-02-15 10:09:17
741,162.0,2.0,2006-02-15 10:09:17
742,162.0,2.0,2006-02-15 10:09:17
743,162.0,2.0,2006-02-15 10:09:17
744,162.0,2.0,2006-02-15 10:09:17
745,163.0,2.0,2006-02-15 10:09:17
746,163.0,2.0,2006-02-15 10:09:17
747,163.0,2.0,2006-02-15 10:09:17
748,164.0,1.0,2006-02-15 10:09:17
749,164.0,1.0,2006-02-15 10:09:17
750,164.0,2.0,2006-02-15 10:09:17
751,164.0,2.0,2006-02-15 10:09:17
752,164.0,2.0,2006-02-15 10:09:17
753,165.0,1.0,2006-02-15 10:09:17
754,165.0,1.0,2006-02-15 10:09:17
755,165.0,1.0,2006-02-15 10:09:17
756,165.0,2.0,2006-02-15 10:09:17
757,165.0,2.0,2006-02-15 10:09:17
758,166.0,1.0,2006-02-15 10:09:17
759,166.0,1.0,2006-02-15 10:09:17
760,166.0,1.0,2006-02-15 10:09:17
761,166.0,1.0,2006-02-15 10:09:17
762,166.0,2.0,2006-02-15 10:09:17
763,166.0,2.0,2006-02-15 10:09:17
764,167.0,1.0,2006-02-15 10:09:17
765,167.0,1.0,2006-02-15 10:09:17
766,167.0,1.0,2006-02-15 10:09:17
767,167.0,1.0,2006-02-15 10:09:17
768,167.0,2.0,2006-02-15 10:09:17
769,167.0,2.0,2006-02-15 10:09:17
770,167.0,2.0,2006-02-15 10:09:17
771,168.0,1.0,2006-02-15 10:09:17
772,168.0,1.0,2006-02-15 10:09:17
773,169.0,1.0,2006-02-15 10:09:17
774,169.0,1.0,2006-02-15 10:09:17
775,169.0,2.0,2006-02-15 10:09:17
776,169.0,2.0,2006-02-15 10:09:17
777,170.0,1.0,2006-02-15 10:09:17
778,170.0,1.0,2006-02-15 10:09:17
779,170.0,2.0,2006-02-15 10:09:17
780,170.0,2.0,2006-02-15 10:09:17
781,170.0,2.0,2006-02-15 10:09:17
782,170.0,2.0,2006-02-15 10:09:17
783,172.0,1.0,2006-02-15 10:09:17
784,172.0,1.0,2006-02-15 10:09:17
785,172.0,1.0,2006-02-15 10:09:17
786,172.0,1.0,2006-02-15 10:09:17
787,172.0,2.0,2006-02-15 10:09:17
788,172.0,2.0,2006-02-15 10:09:17
789,172.0,2.0,2006-02-15 10:09:17
790,173.0,1.0,2006-02-15 10:09:17
791,173.0,1.0,2006-02-15 10:09:17
792,173.0,1.0,2006-02-15 10:09:17
793,173.0,2.0,2006-02-15 10:09:17
794,173.0,2.0,2006-02-15 10:09:17
795,174.0,1.0,2006-02-15 10:09:17
796,174.0,1.0,2006-02-15 10:09:17
797,174.0,1.0,2006-02-15 10:09:17
798,174.0,1.0,2006-02-15 10:09:17
799,174.0,2.0,2006-02-15 10:09:17
800,174.0,2.0,2006-02-15 10:09:17
801,174.0,2.0,2006-02-15 10:09:17
802,174.0,2.0,2006-02-15 10:09:17
803,175.0,1.0,2006-02-15 10:09:17
804,175.0,1.0,2006-02-15 10:09:17
805,175.0,2.0,2006-02-15 10:09:17
806,175.0,2.0,2006-02-15 10:09:17
807,175.0,2.0,2006-02-15 10:09:17
808,176.0,1.0,2006-02-15 10:09:17
809,176.0,1.0,2006-02-15 10:09:17
810,176.0,2.0,2006-02-15 10:09:17
811,176.0,2.0,2006-02-15 10:09:17
812,176.0,2.0,2006-02-15 10:09:17
813,176.0,2.0,2006-02-15 10:09:17
814,177.0,2.0,2006-02-15 10:09:17
815,177.0,2.0,2006-02-15 10:09:17
816,177.0,2.0,2006-02-15 10:09:17
817,178.0,1.0,2006-02-15 10:09:17
818,178.0,1.0,2006-02-15 10:09:17
819,179.0,1.0,2006-02-15 10:09:17
820,179.0,1.0,2006-02-15 10:09:17
821,179.0,1.0,2006-02-15 10:09:17
822,179.0,1.0,2006-02-15 10:09:17
823,180.0,2.0,2006-02-15 10:09:17
824,180.0,2.0,2006-02-15 10:09:17
825,181.0,1.0,2006-02-15 10:09:17
826,181.0,1.0,2006-02-15 10:09:17
827,181.0,1.0,2006-02-15 10:09:17
828,181.0,2.0,2006-02-15 10:09:17
829,181.0,2.0,2006-02-15 10:09:17
830,181.0,2.0,2006-02-15 10:09:17
831,181.0,2.0,2006-02-15 10:09:17
832,182.0,1.0,2006-02-15 10:09:17
833,182.0,1.0,2006-02-15 10:09:17
834,183.0,1.0,2006-02-15 10:09:17
835,183.0,1.0,2006-02-15 10:09:17
836,183.0,1.0,2006-02-15 10:09:17
837,183.0,2.0,2006-02-15 10:09:17
838,183.0,2.0,2006-02-15 10:09:17
839,183.0,2.0,2006-02-15 10:09:17
840,184.0,1.0,2006-02-15 10:09:17
841,184.0,1.0,2006-02-15 10:09:17
842,184.0,2.0,2006-02-15 10:09:17
843,184.0,2.0,2006-02-15 10:09:17
844,184.0,2.0,2006-02-15 10:09:17
845,185.0,1.0,2006-02-15 10:09:17
846,185.0,1.0,2006-02-15 10:09:17
847,186.0,1.0,2006-02-15 10:09:17
848,186.0,1.0,2006-02-15 10:09:17
849,186.0,2.0,2006-02-15 10:09:17
850,186.0,2.0,2006-02-15 10:09:17
851,187.0,2.0,2006-02-15 10:09:17
852,187.0,2.0,2006-02-15 10:09:17
853,187.0,2.0,2006-02-15 10:09:17
854,188.0,1.0,2006-02-15 10:09:17
855,188.0,1.0,2006-02-15 10:09:17
856,188.0,1.0,2006-02-15 10:09:17
857,189.0,1.0,2006-02-15 10:09:17
858,189.0,1.0,2006-02-15 10:09:17
859,189.0,2.0,2006-02-15 10:09:17
860,189.0,2.0,2006-02-15 10:09:17
861,189.0,2.0,2006-02-15 10:09:17
862,189.0,2.0,2006-02-15 10:09:17
863,190.0,2.0,2006-02-15 10:09:17
864,190.0,2.0,2006-02-15 10:09:17
865,190.0,2.0,2006-02-15 10:09:17
866,190.0,2.0,2006-02-15 10:09:17
867,191.0,1.0,2006-02-15 10:09:17
868,191.0,1.0,2006-02-15 10:09:17
869,191.0,1.0,2006-02-15 10:09:17
870,191.0,2.0,2006-02-15 10:09:17
871,191.0,2.0,2006-02-15 10:09:17
872,191.0,2.0,2006-02-15 10:09:17
873,193.0,1.0,2006-02-15 10:09:17
874,193.0,1.0,2006-02-15 10:09:17
875,193.0,1.0,2006-02-15 10:09:17
876,193.0,1.0,2006-02-15 10:09:17
877,193.0,2.0,2006-02-15 10:09:17
878,193.0,2.0,2006-02-15 10:09:17
879,193.0,2.0,2006-02-15 10:09:17
880,193.0,2.0,2006-02-15 10:09:17
881,194.0,1.0,2006-02-15 10:09:17
882,194.0,1.0,2006-02-15 10:09:17
883,194.0,2.0,2006-02-15 10:09:17
884,194.0,2.0,2006-02-15 10:09:17
885,196.0,1.0,2006-02-15 10:09:17
886,196.0,1.0,2006-02-15 10:09:17
887,197.0,1.0,2006-02-15 10:09:17
888,197.0,1.0,2006-02-15 10:09:17
889,199.0,1.0,2006-02-15 10:09:17
890,199.0,1.0,2006-02-15 10:09:17
891,199.0,1.0,2006-02-15 10:09:17
892,199.0,1.0,2006-02-15 10:09:17
893,199.0,2.0,2006-02-15 10:09:17
894,199.0,2.0,2006-02-15 10:09:17
895,199.0,2.0,2006-02-15 10:09:17
896,199.0,2.0,2006-02-15 10:09:17
897,200.0,1.0,2006-02-15 10:09:17
898,200.0,1.0,2006-02-15 10:09:17
899,200.0,1.0,2006-02-15 10:09:17
900,200.0,1.0,2006-02-15 10:09:17
901,200.0,2.0,2006-02-15 10:09:17
902,200.0,2.0,2006-02-15 10:09:17
903,200.0,2.0,2006-02-15 10:09:17
904,200.0,2.0,2006-02-15 10:09:17
905,201.0,1.0,2006-02-15 10:09:17
906,201.0,1.0,2006-02-15 10:09:17
907,201.0,1.0,2006-02-15 10:09:17
908,201.0,1.0,2006-02-15 10:09:17
909,202.0,1.0,2006-02-15 10:09:17
910,202.0,1.0,2006-02-15 10:09:17
911,202.0,1.0,2006-02-15 10:09:17
912,203.0,2.0,2006-02-15 10:09:17
913,203.0,2.0,2006-02-15 10:09:17
914,203.0,2.0,2006-02-15 10:09:17
915,203.0,2.0,2006-02-15 10:09:17
916,204.0,1.0,2006-02-15 10:09:17
917,204.0,1.0,2006-02-15 10:09:17
918,204.0,1.0,2006-02-15 10:09:17
919,204.0,1.0,2006-02-15 10:09:17
920,204.0,2.0,2006-02-15 10:09:17
921,204.0,2.0,2006-02-15 10:09:17
922,205.0,1.0,2006-02-15 10:09:17
923,205.0,1.0,2006-02-15 10:09:17
924,205.0,1.0,2006-02-15 10:09:17
925,205.0,1.0,2006-02-15 10:09:17
926,206.0,1.0,2006-02-15 10:09:17
927,206.0,1.0,2006-02-15 10:09:17
928,206.0,1.0,2006-02-15 10:09:17
929,206.0,1.0,2006-02-15 10:09:17
930,206.0,2.0,2006-02-15 10:09:17
931,206.0,2.0,2006-02-15 10:09:17
932,206.0,2.0,2006-02-15 10:09:17
933,206.0,2.0,2006-02-15 10:09:17
934,207.0,1.0,2006-02-15 10:09:17
935,207.0,1.0,2006-02-15 10:09:17
936,207.0,1.0,2006-02-15 10:09:17
937,207.0,1.0,2006-02-15 10:09:17
938,208.0,1.0,2006-02-15 10:09:17
939,208.0,1.0,2006-02-15 10:09:17
940,208.0,1.0,2006-02-15 10:09:17
941,209.0,1.0,2006-02-15 10:09:17
942,209.0,1.0,2006-02-15 10:09:17
943,209.0,1.0,2006-02-15 10:09:17
944,209.0,1.0,2006-02-15 10:09:17
945,210.0,2.0,2006-02-15 10:09:17
946,210.0,2.0,2006-02-15 10:09:17
947,210.0,2.0,2006-02-15 10:09:17
948,211.0,1.0,2006-02-15 10:09:17
949,211.0,1.0,2006-02-15 10:09:17
950,212.0,1.0,2006-02-15 10:09:17
951,212.0,1.0,2006-02-15 10:09:17
952,212.0,1.0,2006-02-15 10:09:17
953,212.0,2.0,2006-02-15 10:09:17
954,212.0,2.0,2006-02-15 10:09:17
955,213.0,1.0,2006-02-15 10:09:17
956,213.0,1.0,2006-02-15 10:09:17
957,213.0,1.0,2006-02-15 10:09:17
958,213.0,1.0,2006-02-15 10:09:17
959,214.0,2.0,2006-02-15 10:09:17
960,214.0,2.0,2006-02-15 10:09:17
961,214.0,2.0,2006-02-15 10:09:17
962,214.0,2.0,2006-02-15 10:09:17
963,215.0,1.0,2006-02-15 10:09:17
964,215.0,1.0,2006-02-15 10:09:17
965,215.0,1.0,2006-02-15 10:09:17
966,215.0,2.0,2006-02-15 10:09:17
967,215.0,2.0,2006-02-15 10:09:17
968,215.0,2.0,2006-02-15 10:09:17
969,216.0,1.0,2006-02-15 10:09:17
970,216.0,1.0,2006-02-15 10:09:17
971,216.0,2.0,2006-02-15 10:09:17
972,216.0,2.0,2006-02-15 10:09:17
973,216.0,2.0,2006-02-15 10:09:17
974,218.0,1.0,2006-02-15 10:09:17
975,218.0,1.0,2006-02-15 10:09:17
976,218.0,1.0,2006-02-15 10:09:17
977,218.0,1.0,2006-02-15 10:09:17
978,218.0,2.0,2006-02-15 10:09:17
979,218.0,2.0,2006-02-15 10:09:17
980,218.0,2.0,2006-02-15 10:09:17
981,219.0,1.0,2006-02-15 10:09:17
982,219.0,1.0,2006-02-15 10:09:17
983,219.0,1.0,2006-02-15 10:09:17
984,219.0,1.0,2006-02-15 10:09:17
985,220.0,1.0,2006-02-15 10:09:17
986,220.0,1.0,2006-02-15 10:09:17
987,220.0,1.0,2006-02-15 10:09:17
988,220.0,1.0,2006-02-15 10:09:17
989,220.0,2.0,2006-02-15 10:09:17
990,220.0,2.0,2006-02-15 10:09:17
991,220.0,2.0,2006-02-15 10:09:17
992,220.0,2.0,2006-02-15 10:09:17
993,222.0,1.0,2006-02-15 10:09:17
994,222.0,1.0,2006-02-15 10:09:17
995,222.0,2.0,2006-02-15 10:09:17
996,222.0,2.0,2006-02-15 10:09:17
997,222.0,2.0,2006-02-15 10:09:17
998,222.0,2.0,2006-02-15 10:09:17
999,223.0,2.0,2006-02-15 10:09:17
1000,223.0,2.0,2006-02-15 10:09:17
1001,224.0,1.0,2006-02-15 10:09:17
1002,224.0,1.0,2006-02-15 10:09:17
1003,225.0,1.0,2006-02-15 10:09:17
1004,225.0,1.0,2006-02-15 10:09:17
1005,225.0,1.0,2006-02-15 10:09:17
1006,226.0,1.0,2006-02-15 10:09:17
1007,226.0,1.0,2006-02-15 10:09:17
1008,226.0,2.0,2006-02-15 10:09:17
1009,226.0,2.0,2006-02-15 10:09:17
1010,226.0,2.0,2006-02-15 10:09:17
1011,227.0,1.0,2006-02-15 10:09:17
1012,227.0,1.0,2006-02-15 10:09:17
1013,227.0,1.0,2006-02-15 10:09:17
1014,227.0,2.0,2006-02-15 10:09:17
1015,227.0,2.0,2006-02-15 10:09:17
1016,228.0,1.0,2006-02-15 10:09:17
1017,228.0,1.0,2006-02-15 10:09:17
1018,228.0,1.0,2006-02-15 10:09:17
1019,228.0,2.0,2006-02-15 10:09:17
1020,228.0,2.0,2006-02-15 10:09:17
1021,228.0,2.0,2006-02-15 10:09:17
1022,228.0,2.0,2006-02-15 10:09:17
1023,229.0,1.0,2006-02-15 10:09:17
1024,229.0,1.0,2006-02-15 10:09:17
1025,229.0,2.0,2006-02-15 10:09:17
1026,229.0,2.0,2006-02-15 10:09:17
1027,230.0,1.0,2006-02-15 10:09:17
1028,230.0,1.0,2006-02-15 10:09:17
1029,231.0,1.0,2006-02-15 10:09:17
1030,231.0,1.0,2006-02-15 10:09:17
1031,231.0,1.0,2006-02-15 10:09:17
1032,231.0,1.0,2006-02-15 10:09:17
1033,231.0,2.0,2006-02-15 10:09:17
1034,231.0,2.0,2006-02-15 10:09:17
1035,231.0,2.0,2006-02-15 10:09:17
1036,231.0,2.0,2006-02-15 10:09:17
1037,232.0,1.0,2006-02-15 10:09:17
1038,232.0,1.0,2006-02-15 10:09:17
1039,232.0,1.0,2006-02-15 10:09:17
1040,232.0,2.0,2006-02-15 10:09:17
1041,232.0,2.0,2006-02-15 10:09:17
1042,233.0,1.0,2006-02-15 10:09:17
1043,233.0,1.0,2006-02-15 10:09:17
1044,233.0,1.0,2006-02-15 10:09:17
1045,233.0,1.0,2006-02-15 10:09:17
1046,233.0,2.0,2006-02-15 10:09:17
1047,233.0,2.0,2006-02-15 10:09:17
1048,234.0,1.0,2006-02-15 10:09:17
1049,234.0,1.0,2006-02-15 10:09:17
1050,234.0,1.0,2006-02-15 10:09:17
1051,234.0,1.0,2006-02-15 10:09:17
1052,234.0,2.0,2006-02-15 10:09:17
1053,234.0,2.0,2006-02-15 10:09:17
1054,234.0,2.0,2006-02-15 10:09:17
1055,235.0,1.0,2006-02-15 10:09:17
1056,235.0,1.0,2006-02-15 10:09:17
1057,235.0,2.0,2006-02-15 10:09:17
1058,235.0,2.0,2006-02-15 10:09:17
1059,235.0,2.0,2006-02-15 10:09:17
1060,235.0,2.0,2006-02-15 10:09:17
1061,236.0,2.0,2006-02-15 10:09:17
1062,236.0,2.0,2006-02-15 10:09:17
1063,236.0,2.0,2006-02-15 10:09:17
1064,236.0,2.0,2006-02-15 10:09:17
1065,237.0,1.0,2006-02-15 10:09:17
1066,237.0,1.0,2006-02-15 10:09:17
1067,238.0,1.0,2006-02-15 10:09:17
1068,238.0,1.0,2006-02-15 10:09:17
1069,239.0,1.0,2006-02-15 10:09:17
1070,239.0,1.0,2006-02-15 10:09:17
1071,239.0,1.0,2006-02-15 10:09:17
1072,239.0,1.0,2006-02-15 10:09:17
1073,239.0,2.0,2006-02-15 10:09:17
1074,239.0,2.0,2006-02-15 10:09:17
1075,239.0,2.0,2006-02-15 10:09:17
1076,239.0,2.0,2006-02-15 10:09:17
1077,240.0,2.0,2006-02-15 10:09:17
1078,240.0,2.0,2006-02-15 10:09:17
1079,240.0,2.0,2006-02-15 10:09:17
1080,241.0,1.0,2006-02-15 10:09:17
1081,241.0,1.0,2006-02-15 10:09:17
1082,241.0,1.0,2006-02-15 10:09:17
1083,241.0,1.0,2006-02-15 10:09:17
1084,242.0,1.0,2006-02-15 10:09:17
1085,242.0,1.0,2006-02-15 10:09:17
1086,242.0,2.0,2006-02-15 10:09:17
1087,242.0,2.0,2006-02-15 10:09:17
1088,242.0,2.0,2006-02-15 10:09:17
1089,243.0,1.0,2006-02-15 10:09:17
1090,243.0,1.0,2006-02-15 10:09:17
1091,243.0,2.0,2006-02-15 10:09:17
1092,243.0,2.0,2006-02-15 10:09:17
1093,243.0,2.0,2006-02-15 10:09:17
1094,243.0,2.0,2006-02-15 10:09:17
1095,244.0,1.0,2006-02-15 10:09:17
1096,244.0,1.0,2006-02-15 10:09:17
1097,244.0,1.0,2006-02-15 10:09:17
1098,244.0,1.0,2006-02-15 10:09:17
1099,244.0,2.0,2006-02-15 10:09:17
1100,244.0,2.0,2006-02-15 10:09:17
1101,244.0,2.0,2006-02-15 10:09:17
1102,245.0,1.0,2006-02-15 10:09:17
1103,245.0,1.0,2006-02-15 10:09:17
1104,245.0,1.0,2006-02-15 10:09:17
1105,245.0,2.0,2006-02-15 10:09:17
1106,245.0,2.0,2006-02-15 10:09:17
1107,245.0,2.0,2006-02-15 10:09:17
1108,245.0,2.0,2006-02-15 10:09:17
1109,246.0,2.0,2006-02-15 10:09:17
1110,246.0,2.0,2006-02-15 10:09:17
1111,246.0,2.0,2006-02-15 10:09:17
1112,247.0,1.0,2006-02-15 10:09:17
1113,247.0,1.0,2006-02-15 10:09:17
1114,247.0,1.0,2006-02-15 10:09:17
1115,247.0,2.0,2006-02-15 10:09:17
1116,247.0,2.0,2006-02-15 10:09:17
1117,247.0,2.0,2006-02-15 10:09:17
1118,247.0,2.0,2006-02-15 10:09:17
1119,248.0,2.0,2006-02-15 10:09:17
1120,248.0,2.0,2006-02-15 10:09:17
1121,249.0,1.0,2006-02-15 10:09:17
1122,249.0,1.0,2006-02-15 10:09:17
1123,249.0,2.0,2006-02-15 10:09:17
1124,249.0,2.0,2006-02-15 10:09:17
1125,249.0,2.0,2006-02-15 10:09:17
1126,249.0,2.0,2006-02-15 10:09:17
1127,250.0,2.0,2006-02-15 10:09:17
1128,250.0,2.0,2006-02-15 10:09:17
1129,250.0,2.0,2006-02-15 10:09:17
1130,250.0,2.0,2006-02-15 10:09:17
1131,251.0,1.0,2006-02-15 10:09:17
1132,251.0,1.0,2006-02-15 10:09:17
1133,251.0,2.0,2006-02-15 10:09:17
1134,251.0,2.0,2006-02-15 10:09:17
1135,251.0,2.0,2006-02-15 10:09:17
1136,252.0,1.0,2006-02-15 10:09:17
1137,252.0,1.0,2006-02-15 10:09:17
1138,252.0,1.0,2006-02-15 10:09:17
1139,252.0,2.0,2006-02-15 10:09:17
1140,252.0,2.0,2006-02-15 10:09:17
1141,252.0,2.0,2006-02-15 10:09:17
1142,253.0,1.0,2006-02-15 10:09:17
1143,253.0,1.0,2006-02-15 10:09:17
1144,253.0,1.0,2006-02-15 10:09:17
1145,253.0,1.0,2006-02-15 10:09:17
1146,253.0,2.0,2006-02-15 10:09:17
1147,253.0,2.0,2006-02-15 10:09:17
1148,254.0,1.0,2006-02-15 10:09:17
1149,254.0,1.0,2006-02-15 10:09:17
1150,254.0,2.0,2006-02-15 10:09:17
1151,254.0,2.0,2006-02-15 10:09:17
1152,254.0,2.0,2006-02-15 10:09:17
1153,255.0,1.0,2006-02-15 10:09:17
1154,255.0,1.0,2006-02-15 10:09:17
1155,255.0,1.0,2006-02-15 10:09:17
1156,255.0,1.0,2006-02-15 10:09:17
1157,255.0,2.0,2006-02-15 10:09:17
1158,255.0,2.0,2006-02-15 10:09:17
1159,256.0,2.0,2006-02-15 10:09:17
1160,256.0,2.0,2006-02-15 10:09:17
1161,256.0,2.0,2006-02-15 10:09:17
1162,257.0,2.0,2006-02-15 10:09:17
1163,257.0,2.0,2006-02-15 10:09:17
1164,257.0,2.0,2006-02-15 10:09:17
1165,258.0,2.0,2006-02-15 10:09:17
1166,258.0,2.0,2006-02-15 10:09:17
1167,258.0,2.0,2006-02-15 10:09:17
1168,258.0,2.0,2006-02-15 10:09:17
1169,259.0,1.0,2006-02-15 10:09:17
1170,259.0,1.0,2006-02-15 10:09:17
1171,260.0,2.0,2006-02-15 10:09:17
1172,260.0,2.0,2006-02-15 10:09:17
1173,260.0,2.0,2006-02-15 10:09:17
1174,260.0,2.0,2006-02-15 10:09:17
1175,261.0,1.0,2006-02-15 10:09:17
1176,261.0,1.0,2006-02-15 10:09:17
1177,262.0,2.0,2006-02-15 10:09:17
1178,262.0,2.0,2006-02-15 10:09:17
1179,263.0,1.0,2006-02-15 10:09:17
1180,263.0,1.0,2006-02-15 10:09:17
1181,263.0,1.0,2006-02-15 10:09:17
1182,263.0,1.0,2006-02-15 10:09:17
1183,263.0,2.0,2006-02-15 10:09:17
1184,263.0,2.0,2006-02-15 10:09:17
1185,263.0,2.0,2006-02-15 10:09:17
1186,264.0,2.0,2006-02-15 10:09:17
1187,264.0,2.0,2006-02-15 10:09:17
1188,265.0,1.0,2006-02-15 10:09:17
1189,265.0,1.0,2006-02-15 10:09:17
1190,265.0,1.0,2006-02-15 10:09:17
1191,265.0,1.0,2006-02-15 10:09:17
1192,266.0,1.0,2006-02-15 10:09:17
1193,266.0,1.0,2006-02-15 10:09:17
1194,266.0,1.0,2006-02-15 10:09:17
1195,266.0,1.0,2006-02-15 10:09:17
1196,266.0,2.0,2006-02-15 10:09:17
1197,266.0,2.0,2006-02-15 10:09:17
1198,266.0,2.0,2006-02-15 10:09:17
1199,266.0,2.0,2006-02-15 10:09:17
1200,267.0,1.0,2006-02-15 10:09:17
1201,267.0,1.0,2006-02-15 10:09:17
1202,267.0,1.0,2006-02-15 10:09:17
1203,267.0,1.0,2006-02-15 10:09:17
1204,267.0,2.0,2006-02-15 10:09:17
1205,267.0,2.0,2006-02-15 10:09:17
